,timeNo.:,traveltime1,vehicles1,traveltime2,vehicles2,traveltime3,vehicles3,traveltime4,vehicles4,traveltime5,vehicles5,traveltime6,vehicles6,traveltime7,vehicles7,traveltime8,vehicles8
29,1800,1352.0,1,0.0,0,946.9,4,0.0,0,0.0,0,1025.8,6,0.0,0,0.0,0
30,1860,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
31,1920,1511.3,3,1104.0,2,1034.1,3,1733.1,1,758.4,1,0.0,0,1537.4,1,0.0,0
32,1980,1474.1,2,1083.7,5,1042.1,3,1812.5,2,0.0,0,1096.9,3,0.0,0,0.0,0
33,2040,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
34,2100,1583.1,2,1144.2,3,1099.6,4,0.0,0,705.3,4,1165.0,1,0.0,0,0.0,0
35,2160,1529.5,4,1123.5,8,1017.4,1,1706.4,2,698.7,4,1035.7,2,1389.1,1,0.0,0
36,2220,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
37,2280,1611.2,2,1257.5,2,1111.5,12,1806.1,2,0.0,0,1252.0,1,0.0,0,1895.3,1
38,2340,1665.8,1,0.0,0,0.0,0,1716.4,1,0.0,0,1095.9,3,0.0,0,0.0,0
39,2400,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
40,2460,1741.8,1,1277.1,5,1120.2,2,1711.5,1,826.9,1,0.0,0,0.0,0,1710.4,1
41,2520,1778.1,1,1268.5,4,1108.7,5,0.0,0,794.3,2,1039.0,3,1393.5,1,0.0,0
42,2580,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
43,2640,1737.9,1,1468.2,1,1124.5,6,1893.1,1,1069.6,2,1133.5,3,0.0,0,0.0,0
44,2700,1765.7,1,0.0,0,1129.3,3,0.0,0,897.5,3,1166.6,1,0.0,0,0.0,0
45,2760,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
46,2820,1955.8,1,1550.1,2,1066.3,2,1903.8,2,844.0,1,1230.4,2,0.0,0,0.0,0
47,2880,1794.2,1,1459.3,2,1062.3,3,0.0,0,0.0,0,0.0,0,1391.8,1,0.0,0
48,2940,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
49,3000,1896.0,3,1565.8,10,1215.9,8,2029.1,2,0.0,0,1297.0,6,0.0,0,1887.7,1
50,3060,1899.4,1,0.0,0,1051.7,4,0.0,0,0.0,0,1295.4,3,0.0,0,0.0,0
51,3120,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
52,3180,2006.3,3,1630.9,6,1187.2,4,1950.5,2,1173.7,1,1278.4,3,0.0,0,1711.3,1
53,3240,1865.8,1,0.0,0,1218.1,1,0.0,0,1164.9,3,1413.1,2,1393.5,1,0.0,0
54,3300,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
55,3360,2027.5,1,0.0,0,1240.0,5,0.0,0,0.0,0,1454.7,2,0.0,0,0.0,0
56,3420,1985.1,1,0.0,0,1056.7,3,2120.4,2,0.0,0,1333.9,5,0.0,0,0.0,0
57,3480,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
58,3540,2172.9,1,2013.3,2,1294.1,4,2012.7,2,0.0,0,1432.2,4,0.0,0,1719.9,1
59,3600,2156.3,2,0.0,0,1236.0,3,0.0,0,0.0,0,0.0,0,1398.7,1,0.0,0
60,3600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
