,date,time,name,origin,destination,distance,duration,speed
170,2023-03-07,22:39:53,中三二路与民生路交叉口,"113.375752,22.519498","113.38199,22.519653",643,72,32.15
171,2023-03-07,22:39:53,中三二路与华柏路交叉口,"113.383365,22.519686","113.386675,22.519707",344,54,22.933333333333334
172,2023-03-07,22:39:53,中三二路与华苑大街交叉口,"113.388121,22.519578","113.389869,22.519423",183,46,14.321739130434782
173,2023-03-07,22:39:53,中三三路与兴中道交叉口,"113.390502,22.519369","113.392096,22.519219",167,43,13.981395348837209
174,2023-03-07,22:39:53,中三四路与库充大街人行横道,"113.392887,22.519152","113.396592,22.518856",385,52,26.653846153846157
175,2023-03-07,22:39:53,中三三路与兴中道交叉口,"113.39785,22.518781","113.399844,22.518576",206,44,16.854545454545455
176,2023-03-07,22:39:53,中三四路与起湾道交叉口,"113.399844,22.518576","113.402728,22.518351",301,60,18.06
177,2023-03-07,22:39:53,中三四路与东文路交叉口,"113.403307,22.518313","113.408221,22.517863",508,56,32.65714285714286
178,2023-03-07,22:39:53,中三四路与后塘路交叉口,"113.40982,22.518213","113.41795,22.520392",872,93,33.75483870967742
179,2023-03-07,22:39:53,中三五路与长江路,"113.418785,22.520625","113.426641,22.523204",861,93,33.329032258064515
180,2023-03-07,22:39:54,中山六路-上陂头路（T型口）,"113.428487,22.523968","113.432335,22.525481",433,49,31.812244897959182
181,2023-03-07,22:39:54,中三五路与濠东路人行横道,"113.433242,22.525827","113.438362,22.52924",666,81,29.599999999999998
182,2023-03-07,22:40:24,中三二路与悦来南路交叉口,"113.371974,22.519177","113.374265,22.519394",238,39,21.96923076923077
183,2023-03-07,22:40:24,中三二路与民生路交叉口,"113.375752,22.519498","113.38199,22.519653",643,71,32.60281690140845
184,2023-03-07,22:40:24,中三二路与华柏路交叉口,"113.383365,22.519686","113.386675,22.519707",344,53,23.36603773584906
185,2023-03-07,22:40:24,中三二路与华苑大街交叉口,"113.388121,22.519578","113.389869,22.519423",183,46,14.321739130434782
186,2023-03-07,22:40:24,中三三路与兴中道交叉口,"113.390502,22.519369","113.392096,22.519219",167,44,13.663636363636364
187,2023-03-07,22:40:24,中三四路与库充大街人行横道,"113.392887,22.519152","113.396592,22.518856",385,53,26.150943396226417
188,2023-03-07,22:40:24,中三三路与兴中道交叉口,"113.39785,22.518781","113.399844,22.518576",206,42,17.65714285714286
189,2023-03-07,22:40:24,中三四路与起湾道交叉口,"113.399844,22.518576","113.402728,22.518351",301,60,18.06
190,2023-03-07,22:40:24,中三四路与东文路交叉口,"113.403307,22.518313","113.408221,22.517863",508,58,31.53103448275862
191,2023-03-07,22:40:25,中三四路与后塘路交叉口,"113.40982,22.518213","113.41795,22.520392",872,96,32.7
192,2023-03-07,22:40:25,中三五路与长江路,"113.418785,22.520625","113.426641,22.523204",861,95,32.62736842105263
193,2023-03-07,22:40:25,中山六路-上陂头路（T型口）,"113.428487,22.523968","113.432335,22.525481",433,48,32.475
194,2023-03-07,22:40:25,中三五路与濠东路人行横道,"113.433242,22.525827","113.438362,22.52924",666,81,29.599999999999998
195,2023-03-07,22:40:55,中三二路与悦来南路交叉口,"113.371974,22.519177","113.374265,22.519394",238,39,21.96923076923077
196,2023-03-07,22:40:55,中三二路与民生路交叉口,"113.375752,22.519498","113.38199,22.519653",643,71,32.60281690140845
197,2023-03-07,22:40:55,中三二路与华柏路交叉口,"113.383365,22.519686","113.386675,22.519707",344,53,23.36603773584906
198,2023-03-07,22:40:55,中三二路与华苑大街交叉口,"113.388121,22.519578","113.389869,22.519423",183,46,14.321739130434782
199,2023-03-07,22:40:55,中三三路与兴中道交叉口,"113.390502,22.519369","113.392096,22.519219",167,44,13.663636363636364
200,2023-03-07,22:40:55,中三四路与库充大街人行横道,"113.392887,22.519152","113.396592,22.518856",385,53,26.150943396226417
201,2023-03-07,22:40:56,中三三路与兴中道交叉口,"113.39785,22.518781","113.399844,22.518576",206,42,17.65714285714286
202,2023-03-07,22:40:56,中三四路与起湾道交叉口,"113.399844,22.518576","113.402728,22.518351",301,60,18.06
203,2023-03-07,22:40:56,中三四路与东文路交叉口,"113.403307,22.518313","113.408221,22.517863",508,58,31.53103448275862
204,2023-03-07,22:40:56,中三四路与后塘路交叉口,"113.40982,22.518213","113.41795,22.520392",872,96,32.7
205,2023-03-07,22:40:56,中三五路与长江路,"113.418785,22.520625","113.426641,22.523204",861,93,33.329032258064515
206,2023-03-07,22:40:56,中山六路-上陂头路（T型口）,"113.428487,22.523968","113.432335,22.525481",433,48,32.475
207,2023-03-07,22:40:56,中三五路与濠东路人行横道,"113.433242,22.525827","113.438362,22.52924",666,81,29.599999999999998
208,2023-03-07,22:41:26,中三二路与悦来南路交叉口,"113.371974,22.519177","113.374265,22.519394",238,39,21.96923076923077
209,2023-03-07,22:41:26,中三二路与民生路交叉口,"113.375752,22.519498","113.38199,22.519653",643,71,32.60281690140845
210,2023-03-07,22:41:26,中三二路与华柏路交叉口,"113.383365,22.519686","113.386675,22.519707",344,53,23.36603773584906
211,2023-03-07,22:41:26,中三二路与华苑大街交叉口,"113.388121,22.519578","113.389869,22.519423",183,46,14.321739130434782
212,2023-03-07,22:41:27,中三三路与兴中道交叉口,"113.390502,22.519369","113.392096,22.519219",167,44,13.663636363636364
213,2023-03-07,22:41:27,中三四路与库充大街人行横道,"113.392887,22.519152","113.396592,22.518856",385,53,26.150943396226417
214,2023-03-07,22:41:27,中三三路与兴中道交叉口,"113.39785,22.518781","113.399844,22.518576",206,42,17.65714285714286
215,2023-03-07,22:41:27,中三四路与起湾道交叉口,"113.399844,22.518576","113.402728,22.518351",301,60,18.06
216,2023-03-07,22:41:27,中三四路与东文路交叉口,"113.403307,22.518313","113.408221,22.517863",508,58,31.53103448275862
